"","estimator","estimate","r","n"
"12419","PS",0.45744987438793,-0.58,2000
"12420","HML",0.898345603811099,-0.58,2000
"12421","LS",0.808634991714576,-0.58,2000
"12422","PS",0.600181876760852,-0.58,2000
"12423","HML",1.04048561445118,-0.58,2000
"12424","LS",0.856781813886416,-0.58,2000
"12425","PS",0.7277153116739,-0.58,2000
"12426","HML",1.13046198377551,-0.58,2000
"12427","LS",0.753593172225329,-0.58,2000
"12428","PS",0.602366060643752,-0.58,2000
"12429","HML",1.0090699890653,-0.58,2000
"12430","LS",0.849719969948454,-0.58,2000
"12431","PS",0.832187859228598,-0.58,2000
"12432","HML",1.04495019081363,-0.58,2000
"12433","LS",0.748302939657667,-0.58,2000
"12434","PS",0.144985915252386,-0.58,2000
"12435","HML",1.07448960920655,-0.58,2000
"12436","LS",0.692695039579974,-0.58,2000
"12437","PS",0.489759887438782,-0.58,2000
"12438","HML",0.896010851177002,-0.58,2000
"12439","LS",0.827646960106544,-0.58,2000
"12440","PS",0.58428804688234,-0.58,2000
"12441","HML",1.05012116475745,-0.58,2000
"12442","LS",0.741509536330727,-0.58,2000
"12443","PS",0.80727048058447,-0.58,2000
"12444","HML",0.965974754736527,-0.58,2000
"12445","LS",0.786956750917256,-0.58,2000
"12446","PS",0.542305072006185,-0.58,2000
"12447","HML",1.02961828503922,-0.58,2000
"12448","LS",0.770303784962795,-0.58,2000
"12449","PS",0.477023034189786,-0.58,2000
"12450","HML",1.00799591198615,-0.58,2000
"12451","LS",0.649832193835118,-0.58,2000
"12452","PS",0.116761342997791,-0.58,2000
"12453","HML",0.890255150228375,-0.58,2000
"12454","LS",0.748014768006163,-0.58,2000
"12455","PS",0.362469925337194,-0.58,2000
"12456","HML",0.994236523328749,-0.58,2000
"12457","LS",0.78952964460482,-0.58,2000
"12458","PS",0.652750596995653,-0.58,2000
"12459","HML",1.04848794961715,-0.58,2000
"12460","LS",0.764185783512342,-0.58,2000
"12461","PS",0.840209546964428,-0.58,2000
"12462","HML",1.00653138528842,-0.58,2000
"12463","LS",0.732318291777227,-0.58,2000
"12464","PS",0.75915059668581,-0.58,2000
"12465","HML",0.904870520639882,-0.58,2000
"12466","LS",0.72514070954171,-0.58,2000
"12467","PS",0.487180321840293,-0.58,2000
"12468","HML",0.942815298603087,-0.58,2000
"12469","LS",0.70828290874341,-0.58,2000
"12470","PS",0.415574296086634,-0.58,2000
"12471","HML",0.903784323507161,-0.58,2000
"12472","LS",0.734037686619672,-0.58,2000
"12473","PS",0.0573616394088262,-0.58,2000
"12474","HML",1.02841977905628,-0.58,2000
"12475","LS",0.735335880177615,-0.58,2000
"12476","PS",0.977250168893861,-0.58,2000
"12477","HML",0.892881810187786,-0.58,2000
"12478","LS",0.755881283794044,-0.58,2000
"12479","PS",0.364701696628453,-0.58,2000
"12480","HML",1.04190608433417,-0.58,2000
"12481","LS",0.749216843836913,-0.58,2000
"12482","PS",-0.0289093491590674,-0.58,2000
"12483","HML",1.03113873376871,-0.58,2000
"12484","LS",0.840610330477574,-0.58,2000
"12485","PS",0.401753244458143,-0.58,2000
"12486","HML",1.16815626207013,-0.58,2000
"12487","LS",0.733968515985691,-0.58,2000
"12488","PS",0.0854969512988139,-0.58,2000
"12489","HML",0.913854309987703,-0.58,2000
"12490","LS",0.722536149568947,-0.58,2000
"12491","PS",0.606561805084653,-0.58,2000
"12492","HML",0.914339085135681,-0.58,2000
"12493","LS",0.738560197702999,-0.58,2000
"12494","PS",0.435660668453969,-0.58,2000
"12495","HML",0.97780437542489,-0.58,2000
"12496","LS",0.688966100452546,-0.58,2000
"12497","PS",0.585359162907676,-0.58,2000
"12498","HML",0.966740868685038,-0.58,2000
"12499","LS",0.826315808423237,-0.58,2000
"12500","PS",0.708667568964757,-0.58,2000
"12501","HML",1.18202806628366,-0.58,2000
"12502","LS",0.683147588197429,-0.58,2000
"12503","PS",0.12242115575035,-0.58,2000
"12504","HML",0.97333692040951,-0.58,2000
"12505","LS",0.696871277104355,-0.58,2000
"12506","PS",0.804543074461642,-0.58,2000
"12507","HML",0.881493296260153,-0.58,2000
"12508","LS",0.726532635616507,-0.58,2000
"12509","PS",0.658120325098638,-0.58,2000
"12510","HML",0.956834645757143,-0.58,2000
"12511","LS",0.791313969071721,-0.58,2000
"12512","PS",0.929483990918258,-0.58,2000
"12513","HML",0.904017681785561,-0.58,2000
"12514","LS",0.770789036566077,-0.58,2000
"12515","PS",0.131549049726531,-0.58,2000
"12516","HML",0.994262889570548,-0.58,2000
"12517","LS",0.732069315219926,-0.58,2000
"12518","PS",0.415448153603584,-0.58,2000
"12519","HML",0.970365008516257,-0.58,2000
"12520","LS",0.7565480851161,-0.58,2000
"12521","PS",0.542628251549239,-0.58,2000
"12522","HML",0.929336511772296,-0.58,2000
"12523","LS",0.761290352699875,-0.58,2000
"12524","PS",0.0528642193010206,-0.58,2000
"12525","HML",1.04980495520256,-0.58,2000
"12526","LS",0.697265698754746,-0.58,2000
"12527","PS",0.384622801735366,-0.58,2000
"12528","HML",0.933754597104991,-0.58,2000
"12529","LS",0.713485791601797,-0.58,2000
"12530","PS",0.768348592910036,-0.58,2000
"12531","HML",0.833726690175878,-0.58,2000
"12532","LS",0.791838760807168,-0.58,2000
"12533","PS",0.62016904117449,-0.58,2000
"12534","HML",1.02756061588565,-0.58,2000
"12535","LS",0.730356259120992,-0.58,2000
"12536","PS",0.322654890307074,-0.58,2000
"12537","HML",0.997378147643892,-0.58,2000
"12538","LS",0.807230077561735,-0.58,2000
"12539","PS",0.425404732525456,-0.58,2000
"12540","HML",1.05304994833965,-0.58,2000
"12541","LS",0.707787107297119,-0.58,2000
"12542","PS",0.173025978765995,-0.58,2000
"12543","HML",0.9895578576735,-0.58,2000
"12544","LS",0.786377554086963,-0.58,2000
"12545","PS",0.379190089715197,-0.58,2000
"12546","HML",1.02043575476381,-0.58,2000
"12547","LS",0.712137901152926,-0.58,2000
"12548","PS",0.132885215102385,-0.58,2000
"12549","HML",0.975320080397692,-0.58,2000
"12550","LS",0.714304627514565,-0.58,2000
"12551","PS",0.635957284198247,-0.58,2000
"12552","HML",0.901378365328142,-0.58,2000
"12553","LS",0.800900567535148,-0.58,2000
"12554","PS",0.257890313139192,-0.58,2000
"12555","HML",1.02044386010437,-0.58,2000
"12556","LS",0.781432392680433,-0.58,2000
"12557","PS",-0.190379420915872,-0.58,2000
"12558","HML",1.0070858507378,-0.58,2000
"12559","LS",0.721143460917866,-0.58,2000
"12560","PS",0.476689718034879,-0.58,2000
"12561","HML",1.00913628233173,-0.58,2000
"12562","LS",0.814024789413861,-0.58,2000
"12563","PS",0.603767883442434,-0.58,2000
"12564","HML",0.953491513023149,-0.58,2000
"12565","LS",0.706984612221055,-0.58,2000
"12566","PS",0.542096472288398,-0.58,2000
"12567","HML",0.948031617912175,-0.58,2000
"12568","LS",0.699104824076496,-0.58,2000
"12569","PS",-0.0328229586828528,-0.58,2000
"12570","HML",1.01827872864773,-0.58,2000
"12571","LS",0.763061823998882,-0.58,2000
"12572","PS",0.744403851733978,-0.58,2000
"12573","HML",0.901837164273629,-0.58,2000
"12574","LS",0.746678217159197,-0.58,2000
"12575","PS",0.444334392141781,-0.58,2000
"12576","HML",1.00415838352389,-0.58,2000
"12577","LS",0.710481131146978,-0.58,2000
"12578","PS",-0.0267983368196264,-0.58,2000
"12579","HML",1.00981963693639,-0.58,2000
"12580","LS",0.76386349274004,-0.58,2000
"12581","PS",0.751518509164449,-0.58,2000
"12582","HML",0.977648504752008,-0.58,2000
"12583","LS",0.789575421578117,-0.58,2000
"12584","PS",0.455472554507254,-0.58,2000
"12585","HML",1.02886510612261,-0.58,2000
"12586","LS",0.698525191257185,-0.58,2000
"12587","PS",0.78900065195412,-0.58,2000
"12588","HML",0.89885663417392,-0.58,2000
"12589","LS",0.762177868644668,-0.58,2000
"12590","PS",0.728483661151668,-0.58,2000
"12591","HML",1.03518120685629,-0.58,2000
"12592","LS",0.71754391001839,-0.58,2000
"12593","PS",0.384544375763385,-0.58,2000
"12594","HML",0.984810650807705,-0.58,2000
"12595","LS",0.724166972523588,-0.58,2000
"12596","PS",0.524830659702384,-0.58,2000
"12597","HML",0.96958322044471,-0.58,2000
"12598","LS",0.743696643057785,-0.58,2000
"12599","PS",0.361742555668229,-0.58,2000
"12600","HML",1.01130802940916,-0.58,2000
"12601","LS",0.751676260450321,-0.57,2000
"12602","PS",0.327837433030497,-0.57,2000
"12603","HML",1.09364236321091,-0.57,2000
"12604","LS",0.738069565079012,-0.57,2000
"12605","PS",0.406111337443947,-0.57,2000
"12606","HML",0.997115392874409,-0.57,2000
"12607","LS",0.793905645595132,-0.57,2000
"12608","PS",0.702792281293087,-0.57,2000
"12609","HML",1.0697145589754,-0.57,2000
"12610","LS",0.780367519367769,-0.57,2000
"12611","PS",0.649832184799399,-0.57,2000
"12612","HML",1.01381980163767,-0.57,2000
"12613","LS",0.848046290321262,-0.57,2000
"12614","PS",0.606357149068413,-0.57,2000
"12615","HML",1.04385942829857,-0.57,2000
"12616","LS",0.760113122036948,-0.57,2000
"12617","PS",0.77278171160669,-0.57,2000
"12618","HML",0.953857508137592,-0.57,2000
"12619","LS",0.742338860561041,-0.57,2000
"12620","PS",0.378063775026638,-0.57,2000
"12621","HML",1.03314767564683,-0.57,2000
"12622","LS",0.690058775469501,-0.57,2000
"12623","PS",0.392407185395888,-0.57,2000
"12624","HML",0.959480050079345,-0.57,2000
"12625","LS",0.808959055784545,-0.57,2000
"12626","PS",0.281501460939766,-0.57,2000
"12627","HML",1.17889922310778,-0.57,2000
"12628","LS",0.783407816887592,-0.57,2000
"12629","PS",0.820126633748484,-0.57,2000
"12630","HML",1.01966119746409,-0.57,2000
"12631","LS",0.809004928591225,-0.57,2000
"12632","PS",0.53805073306351,-0.57,2000
"12633","HML",0.997740859463882,-0.57,2000
"12634","LS",0.80535592180723,-0.57,2000
"12635","PS",0.366098838306083,-0.57,2000
"12636","HML",1.09950458141905,-0.57,2000
"12637","LS",0.620136769028155,-0.57,2000
"12638","PS",0.202079145343291,-0.57,2000
"12639","HML",0.838504692050865,-0.57,2000
"12640","LS",0.803848239336089,-0.57,2000
"12641","PS",0.275083566782814,-0.57,2000
"12642","HML",0.985603669147624,-0.57,2000
"12643","LS",0.745996620549838,-0.57,2000
"12644","PS",0.070771435318022,-0.57,2000
"12645","HML",1.01346942957653,-0.57,2000
"12646","LS",0.791830758757908,-0.57,2000
"12647","PS",0.478506359136364,-0.57,2000
"12648","HML",1.09522604455852,-0.57,2000
"12649","LS",0.848874527031215,-0.57,2000
"12650","PS",0.876206273032777,-0.57,2000
"12651","HML",1.02964128192294,-0.57,2000
"12652","LS",0.725345936981001,-0.57,2000
"12653","PS",0.444899711651922,-0.57,2000
"12654","HML",0.941610578203055,-0.57,2000
"12655","LS",0.797377845054311,-0.57,2000
"12656","PS",0.564354515705571,-0.57,2000
"12657","HML",1.03660546902252,-0.57,2000
"12658","LS",0.847128444094172,-0.57,2000
"12659","PS",0.515021885170224,-0.57,2000
"12660","HML",1.04326315197212,-0.57,2000
"12661","LS",0.794192196778545,-0.57,2000
"12662","PS",0.806479691924548,-0.57,2000
"12663","HML",1.00714843930931,-0.57,2000
"12664","LS",0.783852238345348,-0.57,2000
"12665","PS",0.584274131238317,-0.57,2000
"12666","HML",1.02421904615383,-0.57,2000
"12667","LS",0.80132061728532,-0.57,2000
"12668","PS",0.590051164875144,-0.57,2000
"12669","HML",0.959307197042598,-0.57,2000
"12670","LS",0.756091699470234,-0.57,2000
"12671","PS",0.0901145693863575,-0.57,2000
"12672","HML",1.09540348658468,-0.57,2000
"12673","LS",0.708540629364359,-0.57,2000
"12674","PS",-0.0946830052966872,-0.57,2000
"12675","HML",0.958331826433791,-0.57,2000
"12676","LS",0.773286652613519,-0.57,2000
"12677","PS",0.556512812922241,-0.57,2000
"12678","HML",0.939777102337201,-0.57,2000
"12679","LS",0.802350758645691,-0.57,2000
"12680","PS",0.514360088845018,-0.57,2000
"12681","HML",1.07100765987917,-0.57,2000
"12682","LS",0.758612776170543,-0.57,2000
"12683","PS",0.988516453305014,-0.57,2000
"12684","HML",0.928379519886631,-0.57,2000
"12685","LS",0.733244845339123,-0.57,2000
"12686","PS",0.368201372079092,-0.57,2000
"12687","HML",0.94612176011452,-0.57,2000
"12688","LS",0.684391344226097,-0.57,2000
"12689","PS",1.02048659345607,-0.57,2000
"12690","HML",0.858214971873687,-0.57,2000
"12691","LS",0.772076777966321,-0.57,2000
"12692","PS",0.137682938636325,-0.57,2000
"12693","HML",1.0351238402213,-0.57,2000
"12694","LS",0.726750625352916,-0.57,2000
"12695","PS",0.541246476697629,-0.57,2000
"12696","HML",1.00052174340622,-0.57,2000
"12697","LS",0.756930013938189,-0.57,2000
"12698","PS",0.520283210258059,-0.57,2000
"12699","HML",0.94352765533461,-0.57,2000
"12700","LS",0.656619939994113,-0.57,2000
"12701","PS",0.255974051739021,-0.57,2000
"12702","HML",0.995644622736316,-0.57,2000
"12703","LS",0.712731203823504,-0.57,2000
"12704","PS",0.703663030577226,-0.57,2000
"12705","HML",0.856377057970864,-0.57,2000
"12706","LS",0.782108091664535,-0.57,2000
"12707","PS",0.246251594285637,-0.57,2000
"12708","HML",1.0946335636681,-0.57,2000
"12709","LS",0.795944696794755,-0.57,2000
"12710","PS",0.334353147860064,-0.57,2000
"12711","HML",1.09958041742019,-0.57,2000
"12712","LS",0.807863464034274,-0.57,2000
"12713","PS",0.30616497750665,-0.57,2000
"12714","HML",1.040652137831,-0.57,2000
"12715","LS",0.728873544314451,-0.57,2000
"12716","PS",0.281176521274911,-0.57,2000
"12717","HML",0.993665797605497,-0.57,2000
"12718","LS",0.754542593648673,-0.57,2000
"12719","PS",0.134265451409967,-0.57,2000
"12720","HML",0.953316364705787,-0.57,2000
"12721","LS",0.781106665362052,-0.57,2000
"12722","PS",1.1580556408336,-0.57,2000
"12723","HML",1.03214523459496,-0.57,2000
"12724","LS",0.787977834896151,-0.57,2000
"12725","PS",0.327673049752131,-0.57,2000
"12726","HML",1.01310022831015,-0.57,2000
"12727","LS",0.802721349731642,-0.57,2000
"12728","PS",0.308817720534929,-0.57,2000
"12729","HML",1.16726656402318,-0.57,2000
"12730","LS",0.731212148422083,-0.57,2000
"12731","PS",1.2735783587264,-0.57,2000
"12732","HML",0.980182034694069,-0.57,2000
"12733","LS",0.736640772346758,-0.57,2000
"12734","PS",0.447804428055395,-0.57,2000
"12735","HML",0.944016504419749,-0.57,2000
"12736","LS",0.694638111277285,-0.57,2000
"12737","PS",0.310347236699316,-0.57,2000
"12738","HML",0.932306553902354,-0.57,2000
"12739","LS",0.786850585867623,-0.57,2000
"12740","PS",0.328716354366204,-0.57,2000
"12741","HML",1.02897375683771,-0.57,2000
"12742","LS",0.749790899035736,-0.57,2000
"12743","PS",0.678777836803783,-0.57,2000
"12744","HML",0.931940614410657,-0.57,2000
"12745","LS",0.735694917308979,-0.57,2000
"12746","PS",0.511545272408828,-0.57,2000
"12747","HML",0.990514689140375,-0.57,2000
"12748","LS",0.771088499900049,-0.57,2000
"12749","PS",0.268208053062658,-0.57,2000
"12750","HML",1.02693700887309,-0.57,2000
"12751","LS",0.687576530426984,-0.57,2000
"12752","PS",0.370139715774244,-0.57,2000
"12753","HML",1.0401160044551,-0.57,2000
"12754","LS",0.748352291174567,-0.57,2000
"12755","PS",0.482346516522815,-0.57,2000
"12756","HML",0.98140844907568,-0.57,2000
"12757","LS",0.857412340083074,-0.57,2000
"12758","PS",0.412118038630088,-0.57,2000
"12759","HML",1.22862390212438,-0.57,2000
"12760","LS",0.785092252460853,-0.57,2000
"12761","PS",0.450020303113965,-0.57,2000
"12762","HML",1.0459634755449,-0.57,2000
"12763","LS",0.794143218108774,-0.57,2000
"12764","PS",0.799172974833648,-0.57,2000
"12765","HML",0.991866983502627,-0.57,2000
"12766","LS",0.783169240207638,-0.57,2000
"12767","PS",0.508689568918612,-0.57,2000
"12768","HML",1.02842130801885,-0.57,2000
"12769","LS",0.858800938390222,-0.57,2000
"12770","PS",0.0499502020616532,-0.57,2000
"12771","HML",1.08817519012691,-0.57,2000
"12772","LS",0.783983516267518,-0.57,2000
"12773","PS",0.662974213158248,-0.57,2000
"12774","HML",1.10266702811759,-0.57,2000
"12775","LS",0.779927474089164,-0.57,2000
"12776","PS",0.298668862123144,-0.57,2000
"12777","HML",1.04337147109875,-0.57,2000
"12778","LS",0.707164578664266,-0.57,2000
"12779","PS",0.383039929488999,-0.57,2000
"12780","HML",0.892494417330656,-0.57,2000
"12781","LS",0.758129918959178,-0.57,2000
"12782","PS",0.496783598487463,-0.57,2000
"12783","HML",0.986723100697047,-0.57,2000
"12784","LS",0.757035677224285,-0.57,2000
"12785","PS",0.522925503238577,-0.57,2000
"12786","HML",0.937695699638319,-0.57,2000
"12787","LS",0.829498444199079,-0.57,2000
"12788","PS",0.396765900090979,-0.57,2000
"12789","HML",1.11731258680268,-0.57,2000
"12790","LS",0.769348286140583,-0.57,2000
"12791","PS",0.767076036998535,-0.57,2000
"12792","HML",1.01905130393759,-0.57,2000
"12793","LS",0.713815774657434,-0.57,2000
"12794","PS",0.144470492287324,-0.57,2000
"12795","HML",0.959134387013152,-0.57,2000
"12796","LS",0.793986207607737,-0.57,2000
"12797","PS",0.0729554970841359,-0.57,2000
"12798","HML",1.16398833709765,-0.57,2000
"12799","LS",0.74517318140961,-0.57,2000
"12800","PS",0.276290306259526,-0.57,2000
"12801","HML",1.00006646636289,-0.57,2000
"12802","LS",0.809333509080931,-0.57,2000
"12803","PS",0.306015968647534,-0.57,2000
"12804","HML",1.07815894860045,-0.57,2000
"12805","LS",0.778952960821559,-0.57,2000
"12806","PS",0.321128833928832,-0.57,2000
"12807","HML",0.948564597026671,-0.57,2000
"12808","LS",0.655503366527086,-0.57,2000
"12809","PS",0.746548126680987,-0.57,2000
"12810","HML",0.700541645521567,-0.57,2000
"12811","LS",0.772111362527125,-0.57,2000
"12812","PS",0.375236456924131,-0.57,2000
"12813","HML",0.941440458469161,-0.57,2000
"12814","LS",0.75839724145813,-0.57,2000
"12815","PS",0.813881742845777,-0.57,2000
"12816","HML",0.937504177535321,-0.57,2000
"12817","LS",0.78479997621478,-0.57,2000
"12818","PS",0.743799971403297,-0.57,2000
"12819","HML",0.954122484242718,-0.57,2000
"12820","LS",0.693718908103431,-0.57,2000
"12821","PS",0.456613483284645,-0.57,2000
"12822","HML",0.947283287957836,-0.57,2000
"12823","LS",0.809109126390336,-0.57,2000
"12824","PS",0.927055706334482,-0.57,2000
"12825","HML",1.02516930072606,-0.57,2000
"12826","LS",0.841737877627429,-0.57,2000
"12827","PS",0.247607773553691,-0.57,2000
"12828","HML",1.14686727021412,-0.57,2000
"12829","LS",0.765638611722516,-0.57,2000
"12830","PS",0.344443538620266,-0.57,2000
"12831","HML",1.04534223434784,-0.57,2000
"12832","LS",0.813513631876082,-0.57,2000
"12833","PS",0.500593207542259,-0.57,2000
"12834","HML",1.07714639668043,-0.57,2000
"12835","LS",0.686168157678002,-0.57,2000
"12836","PS",0.278600581492373,-0.57,2000
"12837","HML",0.833076345110772,-0.57,2000
"12838","LS",0.727415168892658,-0.57,2000
"12839","PS",0.304025604110158,-0.57,2000
"12840","HML",0.987174093950113,-0.57,2000
"12841","LS",0.782515226239327,-0.57,2000
"12842","PS",0.551942052195712,-0.57,2000
"12843","HML",1.03703824730302,-0.57,2000
"12844","LS",0.82255475716298,-0.57,2000
"12845","PS",0.382943502148383,-0.57,2000
"12846","HML",1.11934088429512,-0.57,2000
"12847","LS",0.794261819869737,-0.57,2000
"12848","PS",0.299591049832236,-0.57,2000
"12849","HML",0.972445299892937,-0.57,2000
"12850","LS",0.840457738114144,-0.57,2000
"12851","PS",0.406846137355143,-0.57,2000
"12852","HML",1.12388473772566,-0.57,2000
"12853","LS",0.794997230573354,-0.57,2000
"12854","PS",-0.0612702252744754,-0.57,2000
"12855","HML",1.12610075258324,-0.57,2000
"12856","LS",0.750131100460191,-0.57,2000
"12857","PS",0.400288201184353,-0.57,2000
"12858","HML",1.00594533607887,-0.57,2000
"12859","LS",0.818472587210319,-0.57,2000
"12860","PS",0.566818991518933,-0.57,2000
"12861","HML",1.01152849614739,-0.57,2000
"12862","LS",0.73746978855219,-0.57,2000
"12863","PS",0.581013831591116,-0.57,2000
"12864","HML",0.919547392573055,-0.57,2000
"12865","LS",0.742070803489645,-0.57,2000
"12866","PS",-0.079251526924618,-0.57,2000
"12867","HML",1.01509007882779,-0.57,2000
"12868","LS",0.789694793693142,-0.57,2000
"12869","PS",0.726506404052296,-0.57,2000
"12870","HML",1.04717480534921,-0.57,2000
"12871","LS",0.717140002765672,-0.57,2000
"12872","PS",0.357346761715814,-0.57,2000
"12873","HML",0.94425737419579,-0.57,2000
"12874","LS",0.805760471826102,-0.57,2000
"12875","PS",0.311518354269544,-0.57,2000
"12876","HML",1.07647139034612,-0.57,2000
"12877","LS",0.833043927403409,-0.57,2000
"12878","PS",0.320043721034158,-0.57,2000
"12879","HML",1.05136495483671,-0.57,2000
"12880","LS",0.773110960455749,-0.57,2000
"12881","PS",0.682509494067145,-0.57,2000
"12882","HML",0.974129561066868,-0.57,2000
"12883","LS",0.759787064917047,-0.57,2000
"12884","PS",0.433596794548618,-0.57,2000
"12885","HML",0.986971772918481,-0.57,2000
"12886","LS",0.810194246958583,-0.57,2000
